COD_MUNIC,NOME_MUNIC,Ano,IFDM,IFDM_Classificacao,IFDM_Educacao,IFDM_Educacao_Classificacao,IFDM_Saude,IFDM_Saude_Classificacao,IFDM_Renda,IFDM_Renda_Classificacao,Beneficiarios_PBF
330140,Conceição de Macabu,2015,0.5649,Baixo,0.5345,Baixo,0.6583,Moderado,0.502,Baixo,64283.0
330140,Conceição de Macabu,2016,0.5295,Baixo,0.5353,Baixo,0.5498,Baixo,0.5033,Baixo,66751.0
330140,Conceição de Macabu,2017,0.5057,Baixo,0.5335,Baixo,0.4911,Baixo,0.4924,Baixo,69127.0
330140,Conceição de Macabu,2018,0.4951,Baixo,0.5462,Baixo,0.4513,Baixo,0.4877,Baixo,70729.0
330140,Conceição de Macabu,2019,0.4846,Baixo,0.5644,Baixo,0.3971,Crítico,0.4924,Baixo,68129.0
330140,Conceição de Macabu,2020,0.5358,Baixo,0.6008,Moderado,0.5372,Baixo,0.4694,Baixo,65667.0
330140,Conceição de Macabu,2021,0.4874,Baixo,0.5976,Baixo,0.3954,Crítico,0.4691,Baixo,53249.0
330140,Conceição de Macabu,2022,0.559,Baixo,0.6354,Moderado,0.5589,Baixo,0.4827,Baixo,
330140,Conceição de Macabu,2023,0.5833,Baixo,0.6585,Moderado,0.556,Baixo,0.5353,Baixo,78811.0
330150,Cordeiro,2013,0.6046,Moderado,0.5252,Baixo,0.555,Baixo,0.7336,Moderado,3190.0
330150,Cordeiro,2014,0.5965,Baixo,0.56,Baixo,0.5299,Baixo,0.6997,Moderado,35022.0
330150,Cordeiro,2015,0.5559,Baixo,0.5469,Baixo,0.4504,Baixo,0.6703,Moderado,32175.0
330150,Cordeiro,2016,0.5632,Baixo,0.5756,Baixo,0.4954,Baixo,0.6187,Moderado,30902.0
330150,Cordeiro,2017,0.5666,Baixo,0.5733,Baixo,0.4694,Baixo,0.6571,Moderado,29767.0
330150,Cordeiro,2018,0.6097,Moderado,0.6083,Moderado,0.5105,Baixo,0.7102,Moderado,33664.0
330150,Cordeiro,2019,0.6033,Moderado,0.6075,Moderado,0.564,Baixo,0.6384,Moderado,33538.0
330150,Cordeiro,2020,0.5931,Baixo,0.6561,Moderado,0.5281,Baixo,0.5952,Baixo,34949.0
330150,Cordeiro,2021,0.6227,Moderado,0.6533,Moderado,0.6031,Moderado,0.6118,Moderado,28935.0
330150,Cordeiro,2022,0.6561,Moderado,0.7222,Moderado,0.555,Baixo,0.691,Moderado,
330150,Cordeiro,2023,0.6822,Moderado,0.7471,Moderado,0.6047,Moderado,0.6948,Moderado,44219.0
330160,Duas Barras,2013,0.5109,Baixo,0.4646,Baixo,0.5211,Baixo,0.547,Baixo,2051.0
330160,Duas Barras,2014,0.4665,Baixo,0.4735,Baixo,0.3725,Crítico,0.5536,Baixo,23647.0
330160,Duas Barras,2015,0.5203,Baixo,0.4686,Baixo,0.5411,Baixo,0.5512,Baixo,25582.0
330160,Duas Barras,2016,0.4996,Baixo,0.4457,Baixo,0.5284,Baixo,0.5248,Baixo,24878.0
330160,Duas Barras,2017,0.5072,Baixo,0.4268,Baixo,0.587,Baixo,0.5079,Baixo,21489.0
330160,Duas Barras,2018,0.4954,Baixo,0.4503,Baixo,0.5138,Baixo,0.522,Baixo,22452.0
330160,Duas Barras,2019,0.4964,Baixo,0.5389,Baixo,0.4296,Baixo,0.5206,Baixo,22643.0
330160,Duas Barras,2020,0.5028,Baixo,0.4917,Baixo,0.5094,Baixo,0.5074,Baixo,22526.0
330160,Duas Barras,2021,0.5142,Baixo,0.5091,Baixo,0.5329,Baixo,0.5005,Baixo,19690.0
330160,Duas Barras,2022,0.4783,Baixo,0.5994,Baixo,0.3491,Crítico,0.4863,Baixo,
330160,Duas Barras,2023,0.5115,Baixo,0.5819,Baixo,0.4682,Baixo,0.4844,Baixo,29868.0
330170,Duque de Caxias,2013,0.5565,Baixo,0.3397,Crítico,0.5425,Baixo,0.7872,Moderado,220446.0
330170,Duque de Caxias,2014,0.5668,Baixo,0.3575,Crítico,0.5556,Baixo,0.7872,Moderado,2551220.0
330170,Duque de Caxias,2015,0.5594,Baixo,0.3508,Crítico,0.5731,Baixo,0.7543,Moderado,2426299.0
330170,Duque de Caxias,2016,0.5161,Baixo,0.3234,Crítico,0.5333,Baixo,0.6915,Moderado,2201812.0
330170,Duque de Caxias,2017,0.5073,Baixo,0.3615,Crítico,0.4991,Baixo,0.6613,Moderado,1879665.0
330170,Duque de Caxias,2018,0.523,Baixo,0.3473,Crítico,0.5585,Baixo,0.6632,Moderado,1826424.0
330170,Duque de Caxias,2019,0.5309,Baixo,0.3677,Crítico,0.5563,Baixo,0.6686,Moderado,1815120.0
330170,Duque de Caxias,2020,0.5081,Baixo,0.3661,Crítico,0.4977,Baixo,0.6604,Moderado,1926275.0
330170,Duque de Caxias,2021,0.5314,Baixo,0.3831,Crítico,0.5335,Baixo,0.6776,Moderado,1737092.0
330170,Duque de Caxias,2022,0.5355,Baixo,0.3727,Crítico,0.557,Baixo,0.6769,Moderado,
330170,Duque de Caxias,2023,0.5562,Baixo,0.4174,Baixo,0.5596,Baixo,0.6917,Moderado,2849629.0
330180,Engenheiro Paulo de Frontin,2013,0.4808,Baixo,0.4601,Baixo,0.4709,Baixo,0.5115,Baixo,3479.0
330180,Engenheiro Paulo de Frontin,2014,0.5102,Baixo,0.4613,Baixo,0.4861,Baixo,0.5833,Baixo,43410.0
330180,Engenheiro Paulo de Frontin,2015,0.5388,Baixo,0.4889,Baixo,0.5933,Baixo,0.5343,Baixo,42404.0
330180,Engenheiro Paulo de Frontin,2016,0.5029,Baixo,0.5119,Baixo,0.5008,Baixo,0.496,Baixo,39468.0
330180,Engenheiro Paulo de Frontin,2017,0.5228,Baixo,0.5126,Baixo,0.5508,Baixo,0.5051,Baixo,39434.0
330180,Engenheiro Paulo de Frontin,2018,0.5041,Baixo,0.5213,Baixo,0.4853,Baixo,0.5058,Baixo,36849.0
330180,Engenheiro Paulo de Frontin,2019,0.5106,Baixo,0.5314,Baixo,0.4901,Baixo,0.5102,Baixo,32772.0
330180,Engenheiro Paulo de Frontin,2020,0.5908,Baixo,0.5564,Baixo,0.6884,Moderado,0.5275,Baixo,32186.0
330180,Engenheiro Paulo de Frontin,2021,0.5718,Baixo,0.5604,Baixo,0.5737,Baixo,0.5814,Baixo,26489.0
330180,Engenheiro Paulo de Frontin,2022,0.6258,Moderado,0.605,Moderado,0.6739,Moderado,0.5985,Baixo,
330180,Engenheiro Paulo de Frontin,2023,0.6302,Moderado,0.6237,Moderado,0.6565,Moderado,0.6103,Moderado,36031.0
330185,Guapimirim,2013,0.5099,Baixo,0.4484,Baixo,0.5095,Baixo,0.5717,Baixo,14952.0
330185,Guapimirim,2014,0.531,Baixo,0.4707,Baixo,0.5521,Baixo,0.5702,Baixo,183888.0
330185,Guapimirim,2015,0.538,Baixo,0.5059,Baixo,0.6014,Moderado,0.5068,Baixo,181004.0
330185,Guapimirim,2016,0.4786,Baixo,0.4369,Baixo,0.524,Baixo,0.475,Baixo,177719.0
330185,Guapimirim,2017,0.4833,Baixo,0.4775,Baixo,0.4807,Baixo,0.4918,Baixo,164923.0
330185,Guapimirim,2018,0.5012,Baixo,0.433,Baixo,0.5805,Baixo,0.49,Baixo,185787.0
330185,Guapimirim,2019,0.527,Baixo,0.4807,Baixo,0.598,Baixo,0.5022,Baixo,187974.0
330185,Guapimirim,2020,0.5367,Baixo,0.4863,Baixo,0.6245,Moderado,0.4994,Baixo,178193.0
330185,Guapimirim,2021,0.5692,Baixo,0.5403,Baixo,0.6166,Moderado,0.5508,Baixo,146515.0
330185,Guapimirim,2022,0.5793,Baixo,0.5525,Baixo,0.5882,Baixo,0.5973,Baixo,
330185,Guapimirim,2023,0.576,Baixo,0.5478,Baixo,0.5503,Baixo,0.6298,Moderado,222618.0
330187,Iguaba Grande,2013,0.4902,Baixo,0.4848,Baixo,0.5192,Baixo,0.4667,Baixo,5911.0
330187,Iguaba Grande,2014,0.557,Baixo,0.544,Baixo,0.6417,Moderado,0.4853,Baixo,71544.0
330187,Iguaba Grande,2015,0.5343,Baixo,0.5364,Baixo,0.5732,Baixo,0.4932,Baixo,70245.0
330187,Iguaba Grande,2016,0.5407,Baixo,0.5567,Baixo,0.5879,Baixo,0.4774,Baixo,73481.0
330187,Iguaba Grande,2017,0.5179,Baixo,0.535,Baixo,0.5562,Baixo,0.4626,Baixo,68442.0
330187,Iguaba Grande,2018,0.5115,Baixo,0.5286,Baixo,0.5297,Baixo,0.4761,Baixo,68439.0
330187,Iguaba Grande,2019,0.5515,Baixo,0.5958,Baixo,0.5786,Baixo,0.4802,Baixo,65605.0
330187,Iguaba Grande,2020,0.5929,Baixo,0.598,Baixo,0.7207,Moderado,0.46,Baixo,65677.0
330187,Iguaba Grande,2021,0.5388,Baixo,0.5707,Baixo,0.5999,Baixo,0.4457,Baixo,54742.0
330187,Iguaba Grande,2022,0.5832,Baixo,0.6272,Moderado,0.6337,Moderado,0.4886,Baixo,
330187,Iguaba Grande,2023,0.6125,Moderado,0.6791,Moderado,0.6664,Moderado,0.4921,Baixo,93257.0
330190,Itaboraí,2013,0.5826,Baixo,0.3622,Crítico,0.6057,Moderado,0.7799,Moderado,52199.0
330190,Itaboraí,2014,0.5733,Baixo,0.3642,Crítico,0.5906,Baixo,0.7652,Moderado,583076.0
330190,Itaboraí,2015,0.5367,Baixo,0.3657,Crítico,0.5926,Baixo,0.6517,Moderado,553741.0
330190,Itaboraí,2016,0.4896,Baixo,0.3401,Crítico,0.5528,Baixo,0.5758,Baixo,559102.0
330190,Itaboraí,2017,0.4866,Baixo,0.3935,Crítico,0.5299,Baixo,0.5365,Baixo,546513.0
330190,Itaboraí,2018,0.5049,Baixo,0.3733,Crítico,0.5959,Baixo,0.5456,Baixo,610147.0
330190,Itaboraí,2019,0.4914,Baixo,0.408,Baixo,0.5016,Baixo,0.5647,Baixo,627492.0
330190,Itaboraí,2020,0.5221,Baixo,0.4341,Baixo,0.5757,Baixo,0.5565,Baixo,614540.0
330190,Itaboraí,2021,0.5167,Baixo,0.449,Baixo,0.5235,Baixo,0.5777,Baixo,505742.0
330190,Itaboraí,2022,0.5359,Baixo,0.452,Baixo,0.5878,Baixo,0.5679,Baixo,
330190,Itaboraí,2023,0.5617,Baixo,0.4643,Baixo,0.604,Moderado,0.6167,Moderado,844980.0
330200,Itaguaí,2013,0.6185,Moderado,0.4492,Baixo,0.5778,Baixo,0.8285,Alto,28740.0
330200,Itaguaí,2014,0.6394,Moderado,0.462,Baixo,0.6266,Moderado,0.8295,Alto,340965.0
330200,Itaguaí,2015,0.6175,Moderado,0.4636,Baixo,0.6024,Moderado,0.7865,Moderado,331052.0
330200,Itaguaí,2016,0.5851,Baixo,0.4559,Baixo,0.553,Baixo,0.7463,Moderado,319233.0
330200,Itaguaí,2017,0.5804,Baixo,0.4639,Baixo,0.5656,Baixo,0.7118,Moderado,295373.0
330200,Itaguaí,2018,0.5595,Baixo,0.4333,Baixo,0.5292,Baixo,0.7159,Moderado,298007.0
330200,Itaguaí,2019,0.5784,Baixo,0.4836,Baixo,0.5429,Baixo,0.7086,Moderado,306128.0
330200,Itaguaí,2020,0.5956,Baixo,0.4921,Baixo,0.5887,Baixo,0.706,Moderado,318107.0
330200,Itaguaí,2021,0.6016,Moderado,0.4839,Baixo,0.6029,Moderado,0.7181,Moderado,267288.0
330200,Itaguaí,2022,0.6365,Moderado,0.5182,Baixo,0.6531,Moderado,0.7382,Moderado,
330200,Itaguaí,2023,0.6705,Moderado,0.5306,Baixo,0.717,Moderado,0.7639,Moderado,380379.0
330205,Italva,2013,0.5426,Baixo,0.4962,Baixo,0.6587,Moderado,0.4728,Baixo,3111.0
330205,Italva,2014,0.5612,Baixo,0.5494,Baixo,0.6599,Moderado,0.4742,Baixo,38620.0
330205,Italva,2015,0.5556,Baixo,0.5286,Baixo,0.6477,Moderado,0.4906,Baixo,38010.0
330205,Italva,2016,0.5285,Baixo,0.4959,Baixo,0.5919,Baixo,0.4976,Baixo,37439.0
330205,Italva,2017,0.547,Baixo,0.5554,Baixo,0.5917,Baixo,0.4939,Baixo,36844.0
330205,Italva,2018,0.5696,Baixo,0.5147,Baixo,0.6877,Moderado,0.5064,Baixo,35402.0
330205,Italva,2019,0.5143,Baixo,0.5761,Baixo,0.4474,Baixo,0.5193,Baixo,33647.0
330205,Italva,2020,0.551,Baixo,0.5143,Baixo,0.5848,Baixo,0.554,Baixo,33585.0
330205,Italva,2021,0.5489,Baixo,0.5337,Baixo,0.5636,Baixo,0.5494,Baixo,28231.0
330205,Italva,2022,0.5775,Baixo,0.6075,Moderado,0.5603,Baixo,0.5647,Baixo,
330205,Italva,2023,0.5749,Baixo,0.6526,Moderado,0.478,Baixo,0.5941,Baixo,35154.0
330210,Itaocara,2013,0.4656,Baixo,0.5615,Baixo,0.2675,Crítico,0.5678,Baixo,6009.0
330210,Itaocara,2014,0.5243,Baixo,0.5442,Baixo,0.4446,Baixo,0.5842,Baixo,69115.0
330210,Itaocara,2015,0.498,Baixo,0.5222,Baixo,0.3999,Crítico,0.572,Baixo,63132.0
330210,Itaocara,2016,0.4643,Baixo,0.5203,Baixo,0.3247,Crítico,0.5479,Baixo,58749.0
330210,Itaocara,2017,0.5129,Baixo,0.5242,Baixo,0.4877,Baixo,0.5269,Baixo,48539.0
330210,Itaocara,2018,0.5477,Baixo,0.5349,Baixo,0.5791,Baixo,0.5291,Baixo,46349.0
330210,Itaocara,2019,0.5882,Baixo,0.6272,Moderado,0.6063,Moderado,0.5312,Baixo,44292.0
330210,Itaocara,2020,0.5874,Baixo,0.6678,Moderado,0.561,Baixo,0.5333,Baixo,47097.0
330210,Itaocara,2021,0.6004,Moderado,0.6525,Moderado,0.597,Baixo,0.5518,Baixo,42384.0
330210,Itaocara,2022,0.6128,Moderado,0.6897,Moderado,0.566,Baixo,0.5826,Baixo,
330210,Itaocara,2023,0.6682,Moderado,0.7105,Moderado,0.7214,Moderado,0.5728,Baixo,52791.0
330220,Itaperuna,2013,0.652,Moderado,0.5524,Baixo,0.7083,Moderado,0.6953,Moderado,17949.0
330220,Itaperuna,2014,0.6503,Moderado,0.5891,Baixo,0.6593,Moderado,0.7026,Moderado,203818.0
330220,Itaperuna,2015,0.6645,Moderado,0.6107,Moderado,0.6868,Moderado,0.6961,Moderado,189711.0
330220,Itaperuna,2016,0.6471,Moderado,0.6095,Moderado,0.6554,Moderado,0.6763,Moderado,165030.0
330220,Itaperuna,2017,0.6671,Moderado,0.6346,Moderado,0.6901,Moderado,0.6767,Moderado,131584.0
330220,Itaperuna,2018,0.6861,Moderado,0.6298,Moderado,0.7276,Moderado,0.7009,Moderado,126438.0
330220,Itaperuna,2019,0.6681,Moderado,0.652,Moderado,0.6469,Moderado,0.7054,Moderado,125654.0
330220,Itaperuna,2020,0.6767,Moderado,0.6298,Moderado,0.721,Moderado,0.6792,Moderado,139523.0
330220,Itaperuna,2021,0.6812,Moderado,0.6232,Moderado,0.7283,Moderado,0.6921,Moderado,127087.0
330220,Itaperuna,2022,0.719,Moderado,0.6688,Moderado,0.7292,Moderado,0.759,Moderado,
330220,Itaperuna,2023,0.7401,Moderado,0.7075,Moderado,0.7325,Moderado,0.7802,Moderado,204023.0
330225,Itatiaia,2013,0.5986,Baixo,0.3799,Crítico,0.6661,Moderado,0.7498,Moderado,7291.0
330225,Itatiaia,2014,0.5954,Baixo,0.4219,Baixo,0.6448,Moderado,0.7195,Moderado,84975.0
330225,Itatiaia,2015,0.6286,Moderado,0.4549,Baixo,0.7066,Moderado,0.7242,Moderado,76458.0
330225,Itatiaia,2016,0.6188,Moderado,0.4946,Baixo,0.6345,Moderado,0.7272,Moderado,70678.0
330225,Itatiaia,2017,0.6369,Moderado,0.4876,Baixo,0.6741,Moderado,0.7491,Moderado,64840.0
330225,Itatiaia,2018,0.6376,Moderado,0.5141,Baixo,0.6431,Moderado,0.7556,Moderado,63031.0
330225,Itatiaia,2019,0.6332,Moderado,0.5155,Baixo,0.6303,Moderado,0.7538,Moderado,55396.0
330225,Itatiaia,2020,0.6587,Moderado,0.5503,Baixo,0.6722,Moderado,0.7537,Moderado,60606.0
330225,Itatiaia,2021,0.6378,Moderado,0.5222,Baixo,0.6046,Moderado,0.7865,Moderado,51321.0
330225,Itatiaia,2022,0.6424,Moderado,0.6427,Moderado,0.5139,Baixo,0.7706,Moderado,
330225,Itatiaia,2023,0.6721,Moderado,0.6496,Moderado,0.6056,Moderado,0.7612,Moderado,75250.0
330227,Japeri,2013,0.3399,Crítico,0.3046,Crítico,0.2744,Crítico,0.4407,Baixo,32424.0
330227,Japeri,2014,0.3694,Crítico,0.2939,Crítico,0.3591,Crítico,0.4551,Baixo,411013.0
330227,Japeri,2015,0.3958,Crítico,0.283,Crítico,0.4282,Baixo,0.4763,Baixo,400559.0
330227,Japeri,2016,0.3743,Crítico,0.2568,Crítico,0.4724,Baixo,0.3937,Crítico,364605.0
330227,Japeri,2017,0.3692,Crítico,0.3023,Crítico,0.4066,Baixo,0.3988,Crítico,336840.0
330227,Japeri,2018,0.3869,Crítico,0.3234,Crítico,0.4303,Baixo,0.4069,Baixo,348310.0
330227,Japeri,2019,0.4055,Baixo,0.3527,Crítico,0.4382,Baixo,0.4255,Baixo,338640.0
330227,Japeri,2020,0.4045,Baixo,0.3851,Crítico,0.3955,Crítico,0.4329,Baixo,353803.0
330227,Japeri,2021,0.4093,Baixo,0.3832,Crítico,0.4015,Baixo,0.4433,Baixo,299587.0
330227,Japeri,2022,0.4096,Baixo,0.376,Crítico,0.3531,Crítico,0.4997,Baixo,
330227,Japeri,2023,0.4206,Baixo,0.3858,Crítico,0.3799,Crítico,0.4961,Baixo,403135.0
330230,Laje do Muriaé,2013,0.4485,Baixo,0.4124,Baixo,0.4804,Baixo,0.4527,Baixo,2713.0
330230,Laje do Muriaé,2014,0.4726,Baixo,0.4764,Baixo,0.4949,Baixo,0.4464,Baixo,33378.0
330230,Laje do Muriaé,2015,0.5129,Baixo,0.5047,Baixo,0.5851,Baixo,0.4489,Baixo,31772.0
330230,Laje do Muriaé,2016,0.4669,Baixo,0.5324,Baixo,0.4088,Baixo,0.4594,Baixo,26868.0
330230,Laje do Muriaé,2017,0.4826,Baixo,0.5466,Baixo,0.4537,Baixo,0.4476,Baixo,25534.0
330230,Laje do Muriaé,2018,0.5385,Baixo,0.5839,Baixo,0.5629,Baixo,0.4688,Baixo,25309.0
330230,Laje do Muriaé,2019,0.5712,Baixo,0.5764,Baixo,0.6618,Moderado,0.4754,Baixo,26758.0
330230,Laje do Muriaé,2020,0.5493,Baixo,0.5739,Baixo,0.5953,Baixo,0.4787,Baixo,27440.0
330230,Laje do Muriaé,2021,0.56,Baixo,0.6272,Moderado,0.5843,Baixo,0.4685,Baixo,22840.0
330230,Laje do Muriaé,2022,0.6188,Moderado,0.6975,Moderado,0.6614,Moderado,0.4976,Baixo,
330230,Laje do Muriaé,2023,0.6256,Moderado,0.7416,Moderado,0.59,Baixo,0.5453,Baixo,22879.0
330240,Macaé,2013,0.6581,Moderado,0.4391,Baixo,0.6132,Moderado,0.922,Alto,26210.0
330240,Macaé,2014,0.6767,Moderado,0.4595,Baixo,0.653,Moderado,0.9175,Alto,289033.0
330240,Macaé,2015,0.6715,Moderado,0.483,Baixo,0.6627,Moderado,0.8687,Alto,287421.0
330240,Macaé,2016,0.6652,Moderado,0.5022,Baixo,0.6468,Moderado,0.8465,Alto,282693.0
330240,Macaé,2017,0.6824,Moderado,0.5249,Baixo,0.6778,Moderado,0.8444,Alto,295447.0
330240,Macaé,2018,0.697,Moderado,0.5515,Baixo,0.6897,Moderado,0.8497,Alto,337174.0
330240,Macaé,2019,0.6814,Moderado,0.5648,Baixo,0.6116,Moderado,0.8677,Alto,398947.0
330240,Macaé,2020,0.6882,Moderado,0.5491,Baixo,0.6484,Moderado,0.867,Alto,397519.0
330240,Macaé,2021,0.7042,Moderado,0.5425,Baixo,0.6507,Moderado,0.9194,Alto,327697.0
330240,Macaé,2022,0.721,Moderado,0.5943,Baixo,0.6365,Moderado,0.9321,Alto,
330240,Macaé,2023,0.7413,Moderado,0.6001,Moderado,0.6833,Moderado,0.9404,Alto,527405.0
330245,Macuco,2013,0.5219,Baixo,0.5484,Baixo,0.3358,Crítico,0.6816,Moderado,1608.0
330245,Macuco,2014,0.5492,Baixo,0.533,Baixo,0.3778,Crítico,0.7369,Moderado,19946.0
330245,Macuco,2015,0.5629,Baixo,0.5535,Baixo,0.4129,Baixo,0.7223,Moderado,19305.0
330245,Macuco,2016,0.5422,Baixo,0.5561,Baixo,0.3859,Crítico,0.6847,Moderado,17021.0
330245,Macuco,2017,0.5743,Baixo,0.6122,Moderado,0.4391,Baixo,0.6715,Moderado,15589.0
330245,Macuco,2018,0.5754,Baixo,0.6128,Moderado,0.4328,Baixo,0.6806,Moderado,16974.0
330245,Macuco,2019,0.6169,Moderado,0.6507,Moderado,0.4811,Baixo,0.719,Moderado,18005.0
330245,Macuco,2020,0.5928,Baixo,0.6545,Moderado,0.4178,Baixo,0.7061,Moderado,17328.0
330245,Macuco,2021,0.624,Moderado,0.6256,Moderado,0.5374,Baixo,0.7089,Moderado,13725.0
330245,Macuco,2022,0.6162,Moderado,0.6283,Moderado,0.4879,Baixo,0.7323,Moderado,
330245,Macuco,2023,0.6464,Moderado,0.6322,Moderado,0.528,Baixo,0.7791,Moderado,20490.0
330250,Magé,2013,0.4464,Baixo,0.374,Crítico,0.4688,Baixo,0.4964,Baixo,60777.0
330250,Magé,2014,0.4462,Baixo,0.3791,Crítico,0.4428,Baixo,0.5166,Baixo,748213.0
330250,Magé,2015,0.4822,Baixo,0.4247,Baixo,0.504,Baixo,0.5178,Baixo,735031.0
330250,Magé,2016,0.4404,Baixo,0.3993,Crítico,0.4385,Baixo,0.4835,Baixo,710265.0
330250,Magé,2017,0.465,Baixo,0.445,Baixo,0.4912,Baixo,0.4589,Baixo,618079.0
330250,Magé,2018,0.46,Baixo,0.4465,Baixo,0.4846,Baixo,0.4489,Baixo,644181.0
330250,Magé,2019,0.4744,Baixo,0.4859,Baixo,0.4908,Baixo,0.4464,Baixo,657161.0
330250,Magé,2020,0.4785,Baixo,0.5077,Baixo,0.4783,Baixo,0.4494,Baixo,682425.0
330250,Magé,2021,0.5102,Baixo,0.519,Baixo,0.5265,Baixo,0.4851,Baixo,568453.0
330250,Magé,2022,0.5361,Baixo,0.5309,Baixo,0.5304,Baixo,0.5471,Baixo,
330250,Magé,2023,0.5321,Baixo,0.5381,Baixo,0.4959,Baixo,0.5622,Baixo,874459.0
330260,Mangaratiba,2013,0.6308,Moderado,0.5213,Baixo,0.6002,Moderado,0.7708,Moderado,6080.0
330260,Mangaratiba,2014,0.6066,Moderado,0.5264,Baixo,0.5547,Baixo,0.7386,Moderado,76383.0
330260,Mangaratiba,2015,0.5864,Baixo,0.5114,Baixo,0.5363,Baixo,0.7115,Moderado,76351.0
330260,Mangaratiba,2016,0.6097,Moderado,0.4969,Baixo,0.6435,Moderado,0.6886,Moderado,80892.0
330260,Mangaratiba,2017,0.6027,Moderado,0.5619,Baixo,0.595,Baixo,0.6511,Moderado,77155.0
330260,Mangaratiba,2018,0.6075,Moderado,0.5383,Baixo,0.6183,Moderado,0.666,Moderado,75461.0
330260,Mangaratiba,2019,0.5653,Baixo,0.5657,Baixo,0.4805,Baixo,0.6497,Moderado,64668.0
330260,Mangaratiba,2020,0.626,Moderado,0.6045,Moderado,0.6101,Moderado,0.6633,Moderado,68049.0
330260,Mangaratiba,2021,0.6448,Moderado,0.5993,Baixo,0.593,Baixo,0.7421,Moderado,60698.0
330260,Mangaratiba,2022,0.6404,Moderado,0.6335,Moderado,0.5576,Baixo,0.73,Moderado,
330260,Mangaratiba,2023,0.6678,Moderado,0.6241,Moderado,0.6226,Moderado,0.7568,Moderado,114398.0
330270,Maricá,2013,0.5174,Baixo,0.4225,Baixo,0.5264,Baixo,0.6032,Moderado,22217.0
330270,Maricá,2014,0.563,Baixo,0.4698,Baixo,0.6001,Moderado,0.619,Moderado,238641.0
330270,Maricá,2015,0.5403,Baixo,0.4698,Baixo,0.5682,Baixo,0.583,Baixo,222645.0
330270,Maricá,2016,0.5254,Baixo,0.4548,Baixo,0.5865,Baixo,0.5348,Baixo,220994.0
330270,Maricá,2017,0.5523,Baixo,0.5064,Baixo,0.5931,Baixo,0.5575,Baixo,203627.0
330270,Maricá,2018,0.5557,Baixo,0.5034,Baixo,0.609,Moderado,0.5548,Baixo,228709.0
330270,Maricá,2019,0.5692,Baixo,0.5194,Baixo,0.625,Moderado,0.5633,Baixo,227308.0
330270,Maricá,2020,0.5683,Baixo,0.5608,Baixo,0.5738,Baixo,0.5703,Baixo,239525.0
330270,Maricá,2021,0.5974,Baixo,0.6058,Moderado,0.5782,Baixo,0.6081,Moderado,205259.0
330270,Maricá,2022,0.6431,Moderado,0.6132,Moderado,0.6859,Moderado,0.6302,Moderado,
330270,Maricá,2023,0.6644,Moderado,0.6459,Moderado,0.7069,Moderado,0.6405,Moderado,386827.0
330280,Mendes,2013,0.5796,Baixo,0.5288,Baixo,0.67,Moderado,0.54,Baixo,3988.0
330280,Mendes,2014,0.5534,Baixo,0.5124,Baixo,0.6187,Moderado,0.5292,Baixo,44623.0
330280,Mendes,2015,0.5395,Baixo,0.4895,Baixo,0.606,Moderado,0.523,Baixo,41418.0
330280,Mendes,2016,0.5327,Baixo,0.4468,Baixo,0.6136,Moderado,0.5376,Baixo,41728.0
330280,Mendes,2017,0.5288,Baixo,0.5109,Baixo,0.5455,Baixo,0.53,Baixo,39068.0
330280,Mendes,2018,0.5682,Baixo,0.5697,Baixo,0.6163,Moderado,0.5185,Baixo,37607.0
330280,Mendes,2019,0.5836,Baixo,0.5952,Baixo,0.6256,Moderado,0.5299,Baixo,37020.0
330280,Mendes,2020,0.6277,Moderado,0.6251,Moderado,0.716,Moderado,0.542,Baixo,37261.0
330280,Mendes,2021,0.6259,Moderado,0.632,Moderado,0.6845,Moderado,0.5612,Baixo,31149.0
330280,Mendes,2022,0.6423,Moderado,0.7019,Moderado,0.6493,Moderado,0.5758,Baixo,
330280,Mendes,2023,0.6127,Moderado,0.6971,Moderado,0.5977,Baixo,0.5434,Baixo,47451.0
330285,Mesquita,2013,0.4894,Baixo,0.3882,Crítico,0.5034,Baixo,0.5767,Baixo,34434.0
330285,Mesquita,2014,0.5088,Baixo,0.3977,Crítico,0.5633,Baixo,0.5653,Baixo,419486.0
330285,Mesquita,2015,0.5069,Baixo,0.4349,Baixo,0.5419,Baixo,0.5439,Baixo,415088.0
330285,Mesquita,2016,0.4909,Baixo,0.3931,Crítico,0.544,Baixo,0.5355,Baixo,395572.0
330285,Mesquita,2017,0.5009,Baixo,0.4071,Baixo,0.5789,Baixo,0.5168,Baixo,346453.0
330285,Mesquita,2018,0.4997,Baixo,0.3995,Crítico,0.5808,Baixo,0.5188,Baixo,380168.0
330285,Mesquita,2019,0.4905,Baixo,0.4263,Baixo,0.5564,Baixo,0.4888,Baixo,388976.0
330285,Mesquita,2020,0.5195,Baixo,0.4479,Baixo,0.6198,Moderado,0.4909,Baixo,416919.0
330285,Mesquita,2021,0.5068,Baixo,0.4668,Baixo,0.5387,Baixo,0.515,Baixo,355483.0
330285,Mesquita,2022,0.5173,Baixo,0.5077,Baixo,0.5291,Baixo,0.5152,Baixo,
330285,Mesquita,2023,0.5379,Baixo,0.5167,Baixo,0.5682,Baixo,0.5289,Baixo,550883.0
330290,Miguel Pereira,2013,0.5833,Baixo,0.5318,Baixo,0.6052,Moderado,0.613,Moderado,5461.0
330290,Miguel Pereira,2014,0.588,Baixo,0.5224,Baixo,0.6375,Moderado,0.6042,Moderado,65913.0
